id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price,year2,odometer2,year3,odometer3,year4,odometer4
14424,181,2014,22,1,7,4.0,41540,2.0,2,2,3,12.0,4,8.0,34913,4056196,1725571600,8169178744,71680244264000,16452725990416,2977597346726560000
14425,193,2014,34,1,7,4.0,129591,4.0,1,2,3,11.0,11,26.725070166749216,10409,4056196,16793827281,8169178744,2176328871172071,16452725990416,5331473638416578721
14426,148,1996,35,1,2,4.0,63629,2.0,1,0,3,6.0,0,18.0,22737,3984016,4048649641,7952095936,257611528007189,15872383488256,-2055180158140122735
14427,268,2014,13,0,1,4.0,15342,2.0,1,0,3,6.0,0,32.0,53896,4056196,235376964,8169178744,3611153381688,16452725990416,55402315181857296
14428,61,2014,20,1,7,4.0,106699,1.0,1,2,0,11.0,4,7.0,9648,4056196,11384676601,8169178744,1214733608650099,16452725990416,483652793390051889
14429,64,2017,17,0,2,4.0,104192,2.0,1,1,3,6.0,8,2.0,55223,4068289,10855972864,8205738913,1131105524645888,16550975387521,7171682381647052800
14430,27,2015,13,1,2,3.0,118633,2.0,1,1,3,6.0,0,46.0,7308,4060225,14073788689,8181353375,1669615773542137,16485427050625,-4842656748180729055
14431,16,1986,13,1,2,4.0,139642,2.0,2,0,3,1.0,0,18.0,34504,3944196,19499888164,7833173256,2723003382997288,15556682086416,-7135987139393293040
14432,264,2005,0,5,2,4.0,108384,2.0,2,0,3,6.0,9,33.0,3342,4020025,11747091456,8060150125,1273196760367104,16160601000625,8866949159661338624
14433,170,2007,17,1,2,3.0,111331,2.0,2,1,3,6.0,4,18.0,17400,4028049,12394591561,8084294343,1379902273077691,16225178746401,6051947374336003793
14434,79,2005,35,1,2,4.0,185059,2.0,1,0,3,6.0,4,11.0,8371,4020025,34246833481,8060150125,6337684757160379,16160601000625,-7746017242068726063
14435,133,2018,13,0,7,4.0,38784,2.0,1,2,3,11.0,11,32.0,20860,4072324,1504198656,8217949832,58338840674304,16583822760976,2262613596712206336
14436,133,2017,35,0,7,4.0,55617,1.0,2,2,3,11.0,0,32.0,8524,4068289,3093250689,8205738913,172037323570113,16550975387521,-8878544248710576895
14437,328,2015,13,0,7,4.0,81727,1.0,0,2,0,11.0,2,33.0,4600,4060225,6679302529,8181353375,545879357787583,16485427050625,7719594126486692609
14438,5,1986,5,5,1,4.0,235514,2.0,1,1,3,12.0,4,28.0,21438,3944196,55466844196,7833173256,13063218343976744,15556682086416,-4035455246156233456
14439,300,2012,29,1,7,4.0,117782,2.0,1,2,2,11.0,11,32.0,2581,4048144,13872599524,8144865728,1633942517135768,16387469844736,7981576816189510416
14440,316,2013,8,0,2,3.887042178526604,106889,2.0,1,2,0,11.0,11,22.0,7477,4052169,11425258321,8157016197,1221234436673369,16420073604561,1409319185612877729
14441,79,2012,29,2,7,4.0,66686,2.0,1,2,0,11.0,4,11.0,4454,4048144,4447022596,8144865728,296554148836856,16387469844736,1329265895625027600
14442,147,2004,34,2,7,4.0,24638,2.0,2,2,2,5.0,0,9.0,5567,4016016,607031044,8048096064,14956030862072,16128384512256,368486688379729936
14443,137,2012,23,1,2,4.0,96949,4.0,1,2,2,12.0,4,2.0,31601,4048144,9399108601,8144865728,911234179758349,16387469844736,-3890477875155580879
14444,337,2007,13,2,1,3.0,158153,2.0,1,0,3,1.0,4,26.725070166749216,6770,4028049,25012371409,8084294343,3955781575447577,16225178746401,-1570575004364109663
14445,133,2015,20,2,7,4.0,121517,2.0,1,2,2,11.0,11,32.0,4080,4060225,14766381289,8181353375,1794366355095413,16485427050625,-3314912512385317871
14446,264,2011,34,1,7,4.0,159967,2.0,1,2,2,12.0,2,33.0,9400,4044121,25589441089,8132727331,4093466122684063,16354914662641,9183452667567199361
14447,59,2009,35,5,1,4.0,156136,2.0,2,2,3,12.0,9,24.0,3585,4036081,24378450496,8108486729,3806353746643456,16289949838561,4013038227216994304
14448,170,2016,20,1,7,4.0,23905,1.0,1,2,2,11.0,8,18.0,7044,4064256,571449025,8193540096,13660488942625,16518176833536,326553988173450625
14449,231,2008,13,2,7,4.0,161461,2.0,2,2,2,11.0,9,34.0,4354,4032064,26069654521,8096384512,4209232488615181,16257540100096,-2902643882957670351
14450,279,2020,29,0,7,4.0,150635,2.0,1,2,3,11.0,4,3.0,2245,4080400,22690903225,8242408000,3418044207297875,16649664160000,-1631744897552044623
14451,357,2014,35,2,7,4.0,45948,2.0,0,2,3,11.0,0,5.0,20727,4056196,2111218704,8169178744,97006277011392,16452725990416,4457244416119439616
14452,340,2010,16,5,2,4.0,147386,1.0,2,1,3,12.0,2,19.0,3483,4040100,21722632996,8120601000,3201611986748456,16322408010000,-7742561637540406000
14453,189,1996,13,2,1,3.0,165433,2.0,1,1,3,1.0,2,32.0,5289,3984016,27368077489,7952095936,4527583163237737,15872383488256,-7304841578183071135
14454,246,2003,17,5,1,4.0,205740,2.0,2,1,3,6.0,9,34.0,5937,4012009,42328947600,8036054027,8708757679224000,16096216216081,2405629773719253248
14455,122,2009,35,2,1,3.0,92617,2.0,1,1,3,1.0,4,39.0,10112,4036081,8577908689,8108486729,794460169049113,16289949838561,-206458818016507743
14456,290,2015,25,0,2,4.0,6971,4.0,2,1,2,12.0,6,26.725070166749216,25677,4060225,48594841,8181353375,338754636611,16485427050625,2361458571815281
14457,181,2013,9,1,2,4.0,133620,2.0,1,2,2,12.0,8,8.0,5729,4052169,17854304400,8157016197,2385692153928000,16420073604561,5181536354796982528
14458,172,2013,13,2,2,4.0,98745,2.0,1,1,2,12.0,4,21.0,23145,4052169,9750575025,8157016197,962820530843625,16420073604561,2839992949605992545
14459,110,2014,5,1,2,4.0,118402,2.0,2,1,2,12.0,4,39.0,6587,4056196,14019033604,8169178744,1659881616780808,16452725990416,-6380881620723838960
14460,16,2014,34,0,7,4.0,100870,4.0,1,2,0,12.0,4,26.725070166749216,17646,4056196,10174756900,8169178744,1026327728503000,16452725990416,-7154786468159699696
14461,282,2005,13,1,2,4.0,156784,2.0,1,1,3,1.0,9,7.0,2252,4020025,24581222656,8060150125,3853942412898304,16160601000625,-4506047168567508992
14462,316,2008,25,2,2,4.0,122147,2.0,1,1,2,12.0,11,22.0,3537,4032064,14919889609,8096384512,1822419756070523,16257540100096,1242177060231553489
14463,233,2018,14,1,7,4.0,51719,2.0,0,2,0,11.0,8,32.0,15445,4072324,2674854961,8217949832,138340823727959,16583822760976,7154849062386311521
14464,330,2013,16,0,7,1.0,196663,2.0,1,2,2,3.0,4,32.0,5465,4052169,38676335569,8157016197,7606204182006247,16420073604561,1672663075420872865
14465,16,2014,25,1,7,4.0,104057,4.0,2,1,0,11.0,3,18.0,7053,4056196,10827859249,8169178744,1126714549873193,16452725990416,6562071473897534305
14466,213,2004,5,1,2,4.0,160377,2.0,1,1,3,12.0,3,37.0,9799,4016016,25720782129,8048096064,4125021875502633,16128384512256,-2524153326058085535
14467,241,1994,13,1,1,4.0,163867,2.0,1,2,3,1.0,0,12.0,20753,3976036,26852393689,7928215784,4400221196635363,15808862273296,1628027954374515697
14468,290,1996,29,5,7,4.0,268539,2.0,2,2,2,10.0,9,50.0,4767,3984016,72113194521,7952095936,19365205143474819,15872383488256,-1669004762509136271
14469,199,2003,34,1,2,4.0,285676,2.0,1,2,3,11.0,4,34.0,5474,4012009,81610776976,8036054027,23314240323395776,16096216216081,1044308017263571200
14470,342,2018,35,0,2,4.0,62073,2.0,1,2,3,11.0,2,19.0,12159,4072324,3853057329,8217949832,239170827583017,16583822760976,-3600693293148937375
14471,127,2012,9,1,2,4.0,127346,2.0,1,0,0,9.0,4,42.0,8360,4048144,16217003716,8144865728,2065170555217736,16387469844736,4736792492824086032
14472,123,2005,13,2,2,4.0,131364,2.0,1,2,3,11.0,0,39.0,5761,4020025,17256500496,8060150125,2266882931156544,16160601000625,2638904189095420160
14473,157,2012,35,1,2,4.0,93666,2.0,1,1,3,12.0,4,21.0,23675,4048144,8773319556,8144865728,821761749532296,16387469844736,3184159736853830672
14474,283,2000,13,5,1,4.0,143497,2.0,2,2,3,11.0,11,32.0,1026,4000000,20591389009,8000000000,2954802548624473,16000000000000,-269812375353685087
14475,348,2008,9,0,7,4.0,185494,4.0,1,2,2,11.0,4,47.0,7290,4032064,34408024036,8096384512,6382482010533784,16257540100096,3320497344542425872
14476,238,2017,16,0,7,4.0,19839,2.0,1,2,1,11.0,11,32.0,3497,4068289,393585921,8205738913,7808351086719,16550975387521,154909877209418241
14477,189,2018,35,2,7,4.0,7089,3.0,1,1,3,1.0,4,26.725070166749216,28231,4072324,50253921,8217949832,356250045969,16583822760976,2525456575874241
14478,316,2010,34,1,2,4.0,77731,4.0,1,2,2,11.0,4,22.0,14754,4040100,6042108361,8120601000,469659125008891,16322408010000,-386414701352996911
14479,79,2001,34,2,2,4.0,62297,2.0,2,2,2,5.0,11,11.0,4577,4004001,3880916209,8012006001,241769437072073,16032024008001,-3385233452430619935
14480,367,2012,17,1,1,3.0,114431,2.2066036342148028,1,1,3,8.545981681193677,0,21.0,39508,4048144,13094453761,8144865728,1498411438324991,16387469844736,5444022635581080577
14481,119,2014,29,1,7,4.0,111599,2.0,1,2,0,11.0,4,32.0,6753,4056196,12454336801,8169178744,1389891532654799,16452725990416,7536552563066500673
14482,337,2010,35,1,1,3.0,6031,2.0,1,1,3,1.0,4,28.0,40231,4040100,36372961,8120601000,219365327791,16322408010000,1322992291907521
14483,213,2002,16,5,2,4.0,196312,2.0,2,2,2,3.0,11,37.0,4792,4008004,38538401344,8024024008,7565550644643328,16064096064016,-8977891819252674560
14484,189,2010,13,2,2,4.0,131579,4.0,1,2,3,12.0,4,32.0,25503,4040100,17313033241,8120601000,2278031600817539,16322408010000,4593214824618138225
14485,268,2011,13,2,2,4.0,233463,2.0,1,2,3,8.0,0,26.725070166749216,6583,4044121,54504972369,8132727331,12724894364183847,16354914662641,866217078215661985
14486,89,2001,22,2,7,4.0,194449,2.0,1,2,2,11.0,2,26.725070166749216,4186,4004001,37810413601,8012006001,7352197114300849,16032024008001,-9218661070659238847
14487,213,2015,29,2,7,4.0,109777,2.0,1,2,0,3.0,11,37.0,10044,4060225,12050989729,8181353375,1322921499480433,16485427050625,-2347599141212919487
14488,113,2013,13,1,1,4.0,159963,4.0,1,1,3,1.0,4,42.0,2096,4052169,25588161369,8157016197,4093159057069347,16420073604561,9117959666149647601
14489,144,1997,35,0,7,4.0,158631,2.0,2,0,3,1.0,9,39.0,16286,3988009,25163794161,7964053973,3991757831553591,15904215784081,6027238071052938977
14490,240,2016,35,1,1,4.0,117765,2.0,1,1,3,12.0,2,37.0,19297,4064256,13868595225,8193540096,1633235116672125,16518176833536,7870492777797284465
14491,170,2012,27,1,7,4.0,78789,1.0,1,2,0,11.0,11,18.0,7049,4048144,6207706521,8144865728,489098989083069,16387469844736,1642132103446820209
14492,346,2019,3,0,7,4.0,58039,2.0,1,2,3,12.0,4,14.0,25118,4076361,3368525521,8230172859,195505852713319,16616719002321,-7099779888081230175
14493,283,1991,21,1,1,4.0,113553,2.0,2,1,3,1.0,4,32.0,16769,3964081,12894283809,7892485271,1464184609363377,15713938174561,241858283653583937
14494,316,2016,25,1,2,4.0,91646,2.0,1,0,2,11.0,4,22.0,20850,4064256,8398989316,8193540096,769733774854136,16518176833536,-3243954764556058608
14495,61,2012,15,0,7,4.0,103546,2.0,1,2,2,11.0,4,7.0,9820,4048144,10721774116,8144865728,1110196822615336,16387469844736,4275975752270271760
14496,262,2007,13,2,7,4.0,31431,2.0,2,2,3,11.0,2,14.0,2571,4028049,987907761,8084294343,31050928835991,16225178746401,975961744244033121
14497,266,2010,5,1,2,3.0,68597,2.0,1,1,3,1.0,0,28.0,40242,4040100,4705548409,8120601000,322786504212173,16322408010000,3695441755732879665
14498,268,2017,13,1,1,4.0,53733,2.0,1,1,3,0.0,9,32.0,32536,4068289,2887235289,8205738913,155139813783837,16550975387521,8336127614046913521
14499,44,2014,13,1,2,4.0,82038,2.0,1,2,3,1.0,4,24.0,13761,4056196,6730233444,8169178744,552134891278872,16452725990416,8402554063316997904
14500,215,2015,35,1,7,4.0,22229,4.0,1,0,2,12.0,4,32.0,45252,4060225,494128441,8181353375,10983981114989,16485427050625,244162916205090481
14501,2,1999,35,1,1,3.887042178526604,200187,2.0,1,1,3,12.0,4,27.0,6951,3996001,40074834969,7988005999,8022460987939203,15968023992001,1125663379854240369
14502,123,2015,13,1,1,4.0,52634,2.0,1,0,2,12.0,0,39.0,32710,4060225,2770337956,8181353375,145813967976104,16485427050625,7674772390454257936
14503,342,2007,35,1,2,4.0,158461,2.0,1,2,2,12.0,11,19.0,2399,4028049,25109888521,8084294343,3978938044926181,16225178746401,3317203030922812497
14504,24,2017,17,0,2,3.0,79438,2.0,2,1,3,6.0,4,31.0,40136,4068289,6310395844,8205738913,501285225055672,16550975387521,2927607560553369104
14505,50,1999,13,1,2,4.0,119904,2.0,2,2,3,1.0,2,42.0,21091,3996001,14376969216,7988005999,1723856116875264,15968023992001,3783059027006586880
14506,314,2012,16,1,7,4.0,120310,2.0,1,1,3,12.0,7,3.0,8289,4048144,14474496100,8144865728,1741426625791000,16387469844736,6596852538110142224
14507,106,1995,13,1,7,4.0,146112,2.0,2,1,3,1.0,0,8.0,6634,3980025,21348716544,7940149875,3119303671676928,15840599000625,-5400903766679486464
14508,150,1999,17,2,1,3.0,103775,2.0,1,1,3,1.0,0,7.0,55229,3996001,10769250625,7988005999,1117578983609375,15968023992001,5296294581805580929
14509,170,2014,34,2,7,3.0,25368,1.0,1,2,0,11.0,4,18.0,23604,4056196,643535424,8169178744,16325206636032,16452725990416,414137841942859776
14510,213,1993,25,1,2,4.0,99188,2.0,0,0,3,12.0,2,37.0,8289,3972049,9838259344,7916293657,975837267812672,15777173258401,4557626551255552256
14511,87,2010,35,1,1,4.0,94754,2.0,2,1,3,1.0,11,36.0,12807,4040100,8978320516,8120601000,850731782173064,16322408010000,6823262993188299792
14512,16,2017,13,2,7,4.0,52351,2.0,2,2,2,5.0,8,18.0,20492,4068289,2740627201,8205738913,143474574599551,16550975387521,7511037454861094401
14513,122,2016,29,1,7,4.0,54723,2.0,1,2,0,11.0,2,26.725070166749216,19270,4064256,2994606729,8193540096,163873864031067,16518176833536,8967669461372079441
14514,213,1959,35,1,1,4.0,92459,2.0,1,0,3,1.0,0,37.0,24982,3837681,8548666681,7518017079,790401172658579,14727795457761,-707274271998650703
14515,87,2012,13,2,1,4.0,138999,2.0,1,0,3,1.0,4,36.0,5197,4048144,19320722001,8144865728,2685561037416999,16387469844736,4355417165734411681
14516,218,1996,35,2,7,4.0,118665,2.0,2,2,0,10.0,9,26.725070166749216,5526,3984016,14081382225,7952095936,1670967221729625,15872383488256,-4628859444259117151
14517,346,2015,25,0,2,4.0,92750,2.0,1,2,3,12.0,4,14.0,18612,4060225,8602562500,8181353375,797887671875000,16485427050625,217105271568043536
14518,337,2005,17,1,2,4.0,141338,2.0,1,1,3,1.0,0,28.0,4442,4020025,19976430244,8060150125,2823428697826472,16160601000625,-6770604328212236016
14519,160,2006,13,5,2,4.0,263081,2.0,1,2,3,1.0,11,43.0,3307,4024036,69211612561,8072216216,18208260244160441,16192865729296,-5906145870510441439
14520,23,1984,35,5,2,4.0,98832,2.0,1,0,2,8.0,3,24.0,8088,3936256,9767764224,7809531904,965367673786368,15494111297536,3175497567106564096
14521,304,2007,13,1,2,4.0,108329,2.0,1,0,3,12.0,4,19.0,14168,4028049,11735172241,8084294343,1271259473695289,16225178746401,8587059009970100769
14522,67,2017,35,2,7,4.0,57994,2.0,1,2,3,12.0,0,1.0,24468,4068289,3363304036,8205738913,195051454263784,16550975387521,-7134930035135662320
14523,129,2015,1,1,7,4.0,293966,2.2066036342148028,2,1,2,8.545981681193677,0,42.0,8994,4060225,86416009156,8181353375,25403368547552696,16485427050625,-3204711402492572144
14524,193,2012,13,2,1,4.0,164861,2.0,0,2,3,11.0,4,32.0,9238,4048144,27179149321,8144865728,4480781736209381,16387469844736,836394864832696401
14525,105,2019,16,0,7,3.887042178526604,247977,4.0,1,2,2,12.0,4,42.0,14694,4076361,61492592529,8230172859,15248748617563833,16616719002321,-243599172831465439
14526,173,2012,17,2,2,3.0,67055,2.0,2,0,3,1.0,0,12.0,16851,4048144,4496373025,8144865728,301504293191375,16387469844736,1770626306238099009
14527,314,1993,0,1,1,4.0,87797,2.0,1,0,3,11.0,4,3.0,14850,3972049,7708313209,7916293657,676766774810573,15777173258401,4077860306915222833
14528,109,2015,15,1,2,4.0,99770,2.0,1,2,3,11.0,4,42.0,5015,4060225,9954052900,8181353375,993115857833000,16485427050625,6849448767450651920
14529,54,2014,27,0,7,4.0,41663,2.0,1,2,3,11.0,4,42.0,10285,4056196,1735805569,8169178744,72318867421247,16452725990416,3013020973371413761
14530,210,2013,13,1,7,4.0,124814,2.0,2,2,3,11.0,2,15.0,9439,4052169,15578534596,8157016197,1944419217065144,16420073604561,2883067200544712208
14531,67,2011,13,0,1,4.0,315572,2.0,1,1,3,11.0,4,1.0,7721,4044121,99585687184,8132727331,31426454476029248,16354914662641,-7039219746236919552
14532,173,2010,13,1,2,4.0,287405,2.0,1,2,3,11.0,8,12.0,8191,4040100,82601634025,8120601000,23740122626955125,16322408010000,-2265363672496397295
14533,4,2012,25,1,2,4.0,91319,4.0,1,1,2,12.0,4,18.0,5739,4048144,8339159761,8144865728,761523730214759,16387469844736,-4245390775356629343
14534,0,2013,13,1,1,3.887042178526604,82873,4.0,1,1,3,12.0,4,26.725070166749216,14171,4052169,6867934129,8157016197,569166305072617,16420073604561,-8171713020845666207
14535,181,2014,5,1,2,4.0,78822,2.0,1,1,3,6.0,4,8.0,15025,4056196,6212907684,8169178744,489713809468248,16452725990416,1706733742487140624
14536,65,1996,17,1,2,3.0,222970,2.0,2,1,3,6.0,9,37.0,13922,3984016,49715620900,7952095936,11085091992073000,15872383488256,-220744404563106544
14537,181,2015,20,1,7,4.0,81123,4.0,1,2,2,11.0,11,8.0,10369,4060225,6580941129,8181353375,533865687207867,16485427050625,6415297995944691409
14538,27,2008,17,1,2,4.0,170669,2.0,1,1,3,1.0,2,46.0,27432,4032064,29127907561,8096384512,4971230855528309,16257540100096,-115228508478405615
14539,40,2007,13,0,7,4.0,116382,2.0,1,2,3,11.0,11,39.0,2590,4028049,13544769924,8084294343,1576367413294968,16225178746401,-1006648443000550384
14540,101,1994,0,0,1,4.0,90212,2.0,1,1,2,12.0,4,3.0,24342,3976036,8138204944,7928215784,734163744408128,15808862273296,-7556596584292163328
14541,213,1966,13,2,1,4.0,107247,2.0,1,0,3,1.0,0,37.0,16033,3865156,11501919009,7598896696,1233546307958223,14939430904336,3166932373628680769
14542,359,2010,13,1,7,4.0,64243,2.0,1,2,2,11.0,4,50.0,11155,4040100,4127163049,8120601000,265141335756907,16322408010000,-1413269240678575215
14543,30,2013,16,1,2,4.0,112998,2.0,1,2,0,12.0,7,26.725070166749216,7948,4052169,12768548004,8157016197,1442820387355992,16420073604561,-2984878532933580528
14544,238,2011,17,2,1,3.0,77452,2.0,2,1,3,1.0,4,32.0,9643,4044121,5998812304,8132727331,464620010569408,16354914662641,-907739088797314816
14545,283,2015,23,1,7,3.887042178526604,119310,2.0,1,2,2,12.0,4,32.0,14844,4060225,14234876100,8181353375,1698363067491000,16485427050625,-282487228453857776
14546,278,2009,16,2,1,4.0,149225,2.0,1,2,3,12.0,7,8.0,6890,4036081,22268100625,8108486729,3322957315765625,16289949838561,-2193784545032503007
14547,222,2012,28,1,2,4.0,154632,2.0,1,2,2,12.0,2,24.0,4546,4048144,23911055424,8144865728,3697414322323968,16387469844736,-110494795396280320
14548,367,2016,20,1,7,4.0,127675,1.0,2,2,3,11.0,11,21.0,6272,4064256,16300905625,8193540096,2081218125671875,16518176833536,7465107163222918001
14549,193,2012,20,0,7,4.0,91428,2.0,1,2,0,11.0,4,32.0,4260,4048144,8359079184,8144865728,764253891634752,16387469844736,-3912771490456100608
14550,65,1990,6,2,7,4.0,189280,2.0,2,2,0,12.0,4,26.725070166749216,5870,3960100,35826918400,7880599000,6781319114752000,15682392010000,-7704003119410053120
14551,213,2005,29,5,2,4.0,91297,2.0,1,1,3,12.0,6,37.0,1969,4020025,8335142209,8060150125,760973478255073,16160601000625,-4312380650584806783
14552,324,2013,8,1,2,4.0,43203,2.0,1,2,2,5.0,4,48.0,19097,4052169,1866499209,8157016197,80638365326427,16420073604561,3483819297197625681
14553,92,2004,16,1,2,4.0,165532,2.0,1,2,3,6.0,11,8.0,6669,4016016,27400843024,8048096064,4535716347448768,16128384512256,-5510308596202151680
14554,213,2011,13,2,1,3.0,87292,2.0,2,1,3,1.0,4,37.0,8928,4044121,7619893264,8132727331,665155722801088,16354914662641,2722541133623918848
14555,337,2013,16,2,7,4.0,201891,4.0,1,2,3,11.0,11,28.0,9337,4052169,40759975881,8157016197,8229072290590971,16420073604561,1168667185842080721
14556,340,1989,13,1,1,4.0,204867,2.0,1,1,3,6.0,4,19.0,5646,3956121,41970487689,7868724669,8598367901382363,15650893366641,9081149850093157201
14557,123,1999,16,5,2,4.0,248795,4.0,1,1,3,12.0,11,39.0,7633,3996001,61898952025,7988005999,15400149769059875,15968023992001,-5442505538335135503
14558,0,2017,5,1,2,4.0,0,2.0,1,1,2,12.0,4,26.725070166749216,13862,4068289,0,8205738913,0,16550975387521,0
14559,170,2005,13,1,1,3.0,101485,2.0,1,1,3,1.0,0,18.0,5471,4020025,10299205225,8060150125,1045214842259125,16160601000625,-4606836175590009071
14560,123,2013,34,0,7,4.0,96383,2.0,1,2,3,11.0,2,39.0,8843,4052169,9289682689,8157016197,895367486613887,16420073604561,-5935515906241487359
